date,txVolume(USD),txCount,paymentCount,activeAddresses,medianTxValue(USD),fees,medianFee,marketcap(USD),price(USD),exchangeVolume(USD)
2013-07-04,,9779,4957,467,,0.099259,1e-05,,,
2013-07-05,,7705,3197,369,,0.077825,1e-05,,,
2013-07-06,,6439,2243,372,,0.064906,1e-05,,,
2013-07-07,,4737,1489,315,,0.047752,1e-05,,,
2013-07-08,,17542,12000,378,,0.17656,1e-05,,,
2013-07-09,,7482,2796,492,,0.075596,1e-05,,,
2013-07-10,,24337,6485,377,,0.244517,1e-05,,,
2013-07-11,,21131,2439,397,,0.212254,1e-05,,,
2013-07-12,,25202,3790,406,,0.253245,1e-05,,,
2013-07-13,,9877,3793,215,,0.100023,1e-05,,,
2013-07-14,,8914,2560,232,,0.089963,1e-05,,,
2013-07-15,,14710,3811,339,,0.148339,1e-05,,,
2013-07-16,,15866,4455,468,,0.160034,1e-05,,,
2013-07-17,,11851,3617,475,,0.119635,1e-05,,,
2013-07-18,,9863,3229,412,,0.099613,1e-05,,,
2013-07-19,,14059,2651,438,,0.141425,1e-05,,,
2013-07-20,,11204,2504,272,,0.112872,1e-05,,,
2013-07-21,,10295,2054,232,,0.103659,1e-05,,,
2013-07-22,,12397,2650,316,,0.124817,1e-05,,,
2013-07-23,,8086,1893,268,,0.081544,1e-05,,,
2013-07-24,,59431,1451,378,,15.911073,1e-05,,,
2013-07-25,,49871,2658,336,,0.52214,1e-05,,,
2013-07-26,,11021,3794,365,,11.061875,1e-05,,,
2013-07-27,,7421,3287,265,,0.087024,1e-05,,,
2013-07-28,,10952,2447,275,,28.081582,1e-05,,,
2013-07-29,,7153,3533,457,,94.57158,1.1e-05,,,
2013-07-30,,8010,3211,316,,0.106381,1e-05,,,
2013-07-31,,6799,2403,381,,725.503941,1e-05,,,
2013-08-01,,23476,3008,433,,0.257308,1e-05,,,
2013-08-02,,16855,3249,324,,0.185161,1e-05,,,
2013-08-03,,10028,2802,277,,0.11824,1e-05,,,
2013-08-04,67666.33000228523,20638,2794,224,0.035244,0.220846,1e-05,45921035.582794964,0.005874,0.0
2013-08-05,25977.8228526375,23558,2938,356,0.035250000000000004,0.302046,1e-05,45927320.038303934,0.005875,0.0
2013-08-06,59465581.15480235,25261,2709,416,0.033822,0.296846,1e-05,44073400.02051282,0.005637,0.0
2013-08-07,256828.29666341306,20914,3335,377,0.032683000000000004,0.234429,1e-05,36504371.96038035,0.004669,0.0
2013-08-08,69543.4439153863,37608,3477,433,0.026382,0.396204,1e-05,34376634.909261875,0.004397,0.0
2013-08-09,35803.822240584486,40677,2219,275,0.025542000000000002,0.422284,1e-05,33281687.31554417,0.004257,0.0
2013-08-10,52366.72295290344,46216,1839,208,0.025745999999999998,0.478224,1e-05,33545165.039174777,0.004291,0.0
2013-08-11,5396.324118553201,36327,1887,220,0.025884,0.382382,1e-05,33728820.90373726,0.004314,0.0
2013-08-12,45163.11797020001,30982,2207,290,0.026484,0.323274,1e-05,34504597.152169034,0.004414,0.0
2013-08-13,26222.750519980626,30441,1419,348,0.031240999999999998,0.322433,1e-05,34894776.62002356,0.004463,0.0
2013-08-14,752303.4828688324,35258,1788,532,0.029869,0.484531,1e-05,33362634.411298838,0.004267,0.0
2013-08-15,226574.73044346002,33241,1859,381,0.026516,0.364207,1e-05,29613879.56921087,0.003788,0.0
2013-08-16,21261.249203555002,31787,1571,394,0.021574,0.417621,1e-05,24091045.994894702,0.003082,0.0
2013-08-17,12102.57225877676,35052,1913,255,0.021966,1.15234,1e-05,24532581.322165404,0.003138,0.0
2013-08-18,32079.2920517905,36661,1839,249,0.039809000000000004,0.383972,1e-05,44463822.155777104,0.005687,0.0
2013-08-19,97086.45998936055,29447,1235,279,0.039109,50.092198,1e-05,43681955.25133079,0.005587,0.0
2013-08-20,16837.03332928512,26050,1520,314,0.037632,17.125663,1e-05,42029320.27025254,0.005376,0.0
2013-08-21,4338.2510852488,27546,1727,266,0.042686,4.960183,1e-05,47670770.36503017,0.006098,0.0
2013-08-22,8566.33350316,29084,1925,244,0.042917000000000004,0.459594,1e-05,47928872.55648454,0.006131,0.0
2013-08-23,1771.1101110719999,32926,3082,212,0.031073999999999997,0.364587,1e-05,40485620.64020237,0.005179,0.0
2013-08-24,3694.7179915533,32586,2773,199,0.035973000000000005,0.368722,1e-05,40176063.56310855,0.005139,0.0
2013-08-25,897.376021713234,33954,2619,191,0.033156,0.599538,1e-05,43200880.16284403,0.005526,0.0
2013-08-26,1561.14418173476,36821,2490,240,0.036624000000000004,0.390316,1e-05,47719804.01932367,0.006104,0.0
2013-08-27,502448.16417324607,42038,3686,289,0.038807999999999995,0.514836,1e-05,50566425.01301921,0.006468,0.0
2013-08-28,52308.85729475374,37585,2802,230,0.038706000000000004,0.402687,1e-05,50432964.70621198,0.006451,0.0
2013-08-29,67675.402176885,34007,2475,209,0.037475999999999995,0.442441,1e-05,48827150.70484123,0.006246,0.0
2013-08-30,57400.56033750144,34973,2494,253,0.03456,0.3887,1e-05,45033627.52107926,0.00576,0.0
2013-08-31,7243.3274502825,31576,2256,209,0.041391,32.551136,1e-05,46225376.19939631,0.005913,0.0
2013-09-01,23504.84168545435,28534,1828,178,0.039361,0.327089,1e-05,43957715.536374636,0.005623,0.0
2013-09-02,6168.8829177963125,25235,1810,191,0.040593000000000004,0.460475,1e-05,45334794.46454414,0.005799,0.0
2013-09-03,161211.6732199234,30857,2679,190,0.038626,0.388509,1e-05,43137822.38236332,0.005518,0.0
2013-09-04,19152.77241481242,29027,2283,221,0.033960000000000004,1.075107,1e-05,44249178.33889376,0.00566,0.0
2013-09-05,43080.7672672,29132,2623,241,0.034176,0.377345,1e-05,44528752.59072616,0.005696,0.0
2013-09-06,116066.16389001836,38295,4395,206,0.040019,0.413087,1e-05,44691523.786907606,0.005717,0.0
2013-09-07,91116.16138045579,44516,7380,190,0.05853,0.495639,1e-05,45757886.43236676,0.005853,0.0
2013-09-08,14619.118736080387,46528,9705,178,0.098752,0.525241,1e-05,48252327.656477444,0.006172,0.0
2013-09-09,16763.63555206506,45753,8373,201,0.074316,0.507497,1e-05,48416268.528070174,0.006193,0.0
2013-09-10,31417.92056923497,46545,7891,240,0.056502,0.515236,1e-05,49079191.350895315,0.006278,0.0
2013-09-11,87416.69637334114,48930,9401,206,0.11614,0.5474,1e-05,45400150.76470588,0.005807,0.0
2013-09-12,1637377.6462688243,45741,8945,240,0.100592,0.511572,1e-05,49148209.077020004,0.006287,0.0
2013-09-13,24058.240199301195,46857,12197,272,0.06334000000000001,77.059535,1e-05,49519350.09734378,0.006334,0.0
2013-09-14,9363.813180957633,40459,7797,299,0.07818,0.453206,1e-05,50932266.17507886,0.006515,0.0
2013-09-15,24230.49198106712,45769,8499,203,0.6348999999999999,0.50917,1e-05,49634018.72141532,0.006349,0.0
2013-09-16,88264.12200309537,52883,8920,369,0.3248,0.596075,1e-05,50786163.46031746,0.006496,0.0
2013-09-17,51163.29650246742,53394,7663,465,0.07086,0.59853,1e-05,55397163.43722043,0.007086,0.0
2013-09-18,98328.7410165631,51903,8459,413,0.38468,0.589234,1e-05,75183948.8593953,0.009617,0.0
2013-09-19,123680.37938937776,48792,2844,344,0.43096,0.519638,1e-05,84228407.52892864,0.010774,0.0
2013-09-20,183026.94837533316,40424,1591,363,0.10962,0.426187,1e-05,85700555.04420052,0.010962,0.0
2013-09-21,496087.4187663458,21292,2860,330,0.5053,0.246983,1e-05,79009793.61360826,0.010106,0.0
2013-09-22,9724.024756067707,47009,4183,269,0.14601,0.504416,1e-05,76100070.57101671,0.009734,0.0
2013-09-23,12227.221755853334,44947,3060,293,0.155925,0.476115,1e-05,81264528.66906475,0.010395,0.0
2013-09-24,20253.893018581028,41778,3245,305,0.10016,0.445324,1e-05,78306982.29709035,0.010016,0.0
2013-09-25,21557.415125642492,42907,3449,352,0.156885,0.458483,1e-05,81766525.18527748,0.010459,0.0
2013-09-26,85668.4385200672,41594,1825,446,0.10432,0.441511,1e-05,81559011.20464443,0.010432,0.0
2013-09-27,137892.16975905173,47172,3534,394,0.23529999999999998,0.504608,1e-05,91977473.63689414,0.011765,0.0
2013-09-28,402860.93453605036,39834,3846,521,0.089796,0.426351,1e-05,117004230.18821828,0.014966,0.0
2013-09-29,53253.16167352081,50418,7515,366,0.41541,0.559776,1e-05,108252637.12884675,0.013847,0.0
2013-09-30,101635.2224629165,50535,8038,380,0.3855,0.567541,1e-05,100462641.18642516,0.01285,0.0
2013-10-01,697054.1086454771,42925,5090,334,0.294462,0.467432,1e-05,85259476.46462153,0.010906,0.0
2013-10-02,368392.5782335067,39237,1294,388,0.57849,0.412791,1e-05,82231388.25744085,0.010518,0.0
2013-10-03,27944655.568083163,46535,2673,332,0.38895,0.492565,1e-05,60813295.48419666,0.007779,0.0
2013-10-04,334591.4234016786,45259,3993,330,0.44609999999999994,0.484138,1e-05,69752201.42206016,0.008922,0.0
2013-10-05,4428.056616858837,30816,1123,308,0.077408,0.320602,1e-05,75645821.72849916,0.009676,0.0
2013-10-06,168147.11222236315,45888,2416,263,0.113688,0.480728,1e-05,74067215.79773907,0.009474,0.0
2013-10-07,113408.40291888916,49081,4970,386,0.48345000000000005,0.5308,1e-05,75587658.64285715,0.009669,0.0
2013-10-08,60242.11293778178,47718,4859,344,0.138375,0.51674,1e-05,72117667.85789865,0.009225,0.0
2013-10-09,59057.6645224693,47917,3947,354,0.141585,0.521551,1e-05,73794054.13587911,0.009439,0.0
2013-10-10,293408.5624008928,37355,2929,533,0.48310000000000003,0.433151,1e-05,75533923.00192678,0.009662,0.0
2013-10-11,151979.35202431347,48564,3986,486,0.49420000000000003,0.545946,1e-05,77272712.01204012,0.009884,0.0
2013-10-12,32880.799851064476,42918,4225,470,0.4456,0.505274,1e-05,69673405.21168195,0.008912,0.0
2013-10-13,36254.4440648613,44558,1326,381,0.09382,0.47423,1e-05,73344564.60271041,0.009382,0.0
2013-10-14,283404.87024475116,47523,3569,395,0.25455,0.528452,1e-05,66335264.21957827,0.008485,0.0
2013-10-15,164877.9506355017,43212,2108,361,0.17007999999999998,0.465559,1e-05,66483417.48056141,0.008504,0.0
2013-10-16,59410.023960205384,37978,2230,657,0.16136,0.428249,1e-05,63072575.72073923,0.008068,0.0
2013-10-17,80963.1417004001,42282,1273,394,0.21894,0.450455,1e-05,57054480.748651564,0.007298,0.0
2013-10-18,21156.445899955048,47180,2275,449,0.2004,0.521878,1e-05,65283242.79148829,0.00835,0.0
2013-10-19,69053.42051103532,47861,1615,682,0.39699999999999996,0.581283,1e-05,62073359.80970766,0.00794,0.0
2013-10-20,33883.135274363,46739,1476,358,0.2888,0.502612,1e-05,56442215.29850746,0.00722,0.0
2013-10-21,49498.87431244404,46882,2332,618,0.13414,0.546938,1e-05,52436721.1854085,0.006707,0.0
2013-10-22,22617.49018426835,47132,2089,508,0.19949999999999998,0.529394,1e-05,51991852.87070854,0.00665,0.0
2013-10-23,50906.56163920917,38249,2456,564,0.109264,0.455233,1e-05,53389182.717642576,0.006829,0.0
2013-10-24,101855.31847106978,47395,3726,1229,7.020528,1.02552,1e-05,61807446.047696605,0.007906,0.0
2013-10-25,298585.90759194957,33205,7801,3272,7.61016,1.623803,1e-05,67001170.718658894,0.00857,0.0
2013-10-26,36281.98216822536,41059,2017,1156,5.6826,0.522288,1e-05,53853265.73746702,0.006888,0.0
2013-10-27,32273.89495087216,46946,1500,778,2.3858,0.605087,1e-05,47222883.70067232,0.00604,0.0
2013-10-28,198641.5290625014,43452,2738,1080,4.1004,0.688859,1e-05,53427368.9636486,0.006834,0.0
2013-10-29,219503.63866562382,50655,4489,849,0.11884,0.650477,1e-05,46454598.59853285,0.005942,0.0
2013-10-30,292653.3091567669,48234,3245,869,0.25258800000000003,0.626359,1e-05,47019278.59583191,0.006014,0.0
2013-10-31,546634.3455511095,44953,3679,749,0.35118,0.577484,1e-05,45757053.902519345,0.005853,0.0
2013-11-01,32770.407869002345,41792,2903,733,0.3645,0.503775,1e-05,47497418.577837236,0.006075,0.0
2013-11-02,100037.79845476335,30225,3717,817,0.38076,0.406212,1e-05,49615387.02817728,0.006346,0.0
2013-11-03,165141.3594635353,38230,2726,856,0.11571899999999999,0.49707,1e-05,53218233.563547485,0.006807,0.0
2013-11-04,172557.46979949938,46470,3252,1134,0.42882,0.664523,1e-05,55875175.66153187,0.007147,0.0
2013-11-05,58409.775667394635,24624,3345,1096,0.273546,0.456146,1e-05,54835906.19328671,0.007014,0.0
2013-11-06,161344.9675249328,44168,5181,873,0.085644,0.632583,1e-05,55793839.84837963,0.007137,0.0
2013-11-07,170610.46128713698,46904,2987,1103,0.23253000000000001,0.959399,1e-05,60595514.433605544,0.007751,0.0
2013-11-08,772367.3126533356,40787,2281,1179,0.53898,0.669975,1e-05,70224828.70872971,0.008983,0.0
2013-11-09,354588.35109931097,33818,2803,912,0.13882699999999998,0.557081,1e-05,83482710.4072576,0.010679,0.0
2013-11-10,39253.41445802246,35488,4918,782,0.08859,0.433035,1e-05,69261903.24776396,0.008859,0.0
2013-11-11,66028.38386376195,37484,2284,911,0.09549044999999999,0.446371,1e-05,67193679.3186269,0.008595,0.0
2013-11-12,273949.57886161795,18785,2153,870,0.104364,0.33599,1e-05,67990479.6601444,0.008697,0.0
2013-11-13,303477.01636290574,46574,2605,1069,0.153248,0.727485,1e-05,74879058.13000184,0.009578,0.0
2013-11-14,109859.22831139303,21943,1883,1156,0.99544,0.369796,1e-05,84592023.0437487,0.01082,0.0
2013-11-15,1470091.6828887775,41233,1429,777,0.17330399999999999,0.496939,1e-05,75268544.70376872,0.009628,0.0
2013-11-16,104042.48279672033,43387,2134,815,9.669,0.678628,1e-05,75588194.17899409,0.009669,0.0
2013-11-17,204955.27525405583,50108,5966,1264,10.157,1.530536,1e-05,79404750.69654226,0.010157,0.0
2013-11-18,232798.96772193955,47221,7121,1474,10.301,1.757352,1e-05,80529132.69774683,0.010301,0.0
2013-11-19,37866953.269960426,37682,2877,1671,10.050696,0.722439,1e-05,82888365.63737026,0.010602,0.0
2013-11-20,279333.1400470111,45518,2572,1531,0.7133999999999999,1.865809,1e-05,55770585.28083567,0.007134,0.0
2013-11-21,490403.25943747704,50097,2493,1301,2.2533000000000003,0.994822,1e-05,58721707.141217925,0.007511,0.0
2013-11-22,698614.3365745563,49603,3343,1489,9.958,0.867292,1e-05,77853750.99269322,0.009958,0.0
2013-11-23,240698.57830634477,50055,1984,1321,1.43325,0.641136,1e-05,74696200.79761176,0.009555,0.0
2013-11-24,639025.2804741481,41761,1752,1345,0.2394385,0.454209,1e-05,76403581.86390127,0.009773,0.0
2013-11-25,1396921.4699926807,69566,3830,2612,1.1742000000000001,0.830909,1e-05,91797661.72308877,0.011742,0.0
2013-11-26,3311992.845383954,44568,4025,2628,0.69793458,0.641531,1.2e-05,147432229.8349826,0.018858,0.0
2013-11-27,1198772.9132132372,54434,3478,2516,0.59982,0.66318,1e-05,234464386.8367779,0.029991,0.0
2013-11-28,787328.5918582296,47228,2396,2620,2.7879,0.557765,1e-05,217957205.28315106,0.027879,0.0
2013-11-29,2114937.5062559806,45150,3052,3051,3.204408,10.016848,1e-05,228784941.4636287,0.029264,0.0
2013-11-30,2163866.4361028974,36696,3475,3175,3.0927501,0.640791,1.2e-05,241574053.11571926,0.0309,0.0
2013-12-01,2905709.865199506,60782,3280,3641,3.916,6.79394,1e-05,306151537.0498679,0.03916,0.0
2013-12-02,1314245.3234079476,58653,2429,3227,5.2384,2.32186,1e-05,409533080.4737566,0.052384,0.0
2013-12-03,1921058.0137187755,42883,3982,3702,2.5213825,1.133988,1e-05,433225692.9981303,0.055415,0.0
2013-12-04,7795926.41602143,53536,7515,4348,1.4079789999999999,2.303972,1e-05,379567013.6188747,0.048551,0.0
2013-12-05,1285623.4394437876,69090,5463,5028,3.114916,31.40241,1e-05,459472185.86419594,0.058772,0.0
2013-12-06,2336327.889073947,51227,5941,5186,1.705279,1.597766,1e-05,430059393.7290043,0.055009,0.0
2013-12-07,540841.0029936976,55371,9438,5824,0.84416,2.518717,1.2e-05,329982482.2664974,0.042208,0.0
2013-12-08,419929.01300926233,51801,2025,2235,1.408508,0.759848,1e-05,256079285.52874696,0.032756,0.0
2013-12-09,509888.1777953249,58872,10414,5384,0.909025,2.271097,1e-05,284267750.95538145,0.036361,0.0
2013-12-10,442144.0957827162,66119,10763,5884,0.7778,2.470619,1e-05,304035650.54563314,0.03889,0.0
2013-12-11,5902954.577895016,64168,6474,5266,1.4898120000000001,1.673645,1e-05,342567906.6087461,0.043818,0.0
2013-12-12,6149774.96206312,45963,6601,5289,2.134776,1.512647,1e-05,298028357.4449351,0.038121,0.0
2013-12-13,915340.0375754675,35691,5986,5349,1.316662,1.464545,1e-05,270882834.6231612,0.034649,0.0
2013-12-14,618235.7650550083,38490,6957,5523,1.5235329999999998,1.546253,1e-05,276991317.2780752,0.035431,0.0
2013-12-15,889808.9314380911,55018,6806,5676,1.537872,3.921138,1e-05,250476511.30339432,0.032039,0.0
2013-12-16,597464.6583893442,61279,6866,5847,0.993208,1.80286,1e-05,228371960.26858336,0.029212,0.0
2013-12-17,441630.66902224784,53163,7377,6608,0.7489650000000001,1.81128,1.2e-05,167296850.32605255,0.021399,0.0
2013-12-18,3433945.0591762103,62579,7822,6409,0.6469560000000001,2.519401,1e-05,140499729.00315416,0.017971,0.0
2013-12-19,123980673.2658168,47612,7704,6729,0.6155369999999999,1.889717,1e-05,123390339.84050679,0.015783,0.0
2013-12-20,630532.5974741018,57151,6971,6402,0.84564,2.32329,1e-05,165278008.03894296,0.021141,0.0
2013-12-21,551108.9058638018,43221,7867,6142,0.6503490000000001,1.910024,1.2e-05,164009997.5217211,0.020979,0.0
2013-12-22,153435.47121939855,43127,7033,6386,1.07855,1.662054,1e-05,168639700.9783109,0.021571,0.0
2013-12-23,309365.5792673096,44351,8892,6130,0.496133,1.710096,1e-05,168641123.31351784,0.021571,0.0
2013-12-24,527040.7950140917,53746,8422,6165,0.591930907159,1.86877,1e-05,185266710.43207085,0.023698,0.0
2013-12-25,263972.3162194128,32231,6863,6149,0.782216655912,1.624858,1e-05,176673285.60021776,0.022599,0.0
2013-12-26,217357.71217946007,39072,8315,6268,0.588765344946,1.732329,1.2e-05,172759020.34767276,0.022098,0.0
2013-12-27,360470.73549176316,35657,8185,6764,0.803088677736,2.535899,1.2e-05,190956955.09979317,0.024426,148422.0
2013-12-28,216962.8884621451,34810,7061,6469,0.890348076022,1.723948,1.2e-05,215415713.71592864,0.027554,143404.0
2013-12-29,526423.0630818775,30031,7432,6414,0.7354551332779999,1.678793,1e-05,213511250.06492028,0.027311,56772.0
2013-12-30,439749.0689254653,32430,9400,6644,0.593987141055,1.74642,1.2e-05,211514548.57738528,0.027055,72634.0
2013-12-31,1175837.9662718207,31552,9449,7007,0.870853902075,1.788074,1.2e-05,216360891.84961584,0.027675,63621.0
2014-01-01,318115.86389038985,29473,7867,6771,0.83650694777,1.925634,1e-05,213940524.6875,0.027365,58532.99999999999
2014-01-02,258364.36931526012,33206,9320,7000,0.752347409892,13.873184,1.2e-05,211189534.0475527,0.027014,128914.0
2014-01-03,284005.7173626815,36193,12817,7223,0.8305829123280001,22.837894,1.2e-05,225064669.4459768,0.028788,89780.0
2014-01-04,285009.7857830317,30148,10311,7213,0.849048617105,1.954321,1.2e-05,217191112.3405382,0.027781,60973.0
2014-01-05,339310.14242800354,33574,9203,7097,0.8300918804220001,3.31342,1.2e-05,219662714.63329372,0.028098,200438.0
2014-01-06,827656.2041838496,42942,11705,7568,0.6353984060060001,26.974143,1.2e-05,197779284.61766538,0.025298,184478.0
2014-01-07,272360.0323533719,41380,12138,7715,0.5933769999999999,2.142204,1.2e-05,201695493.2925259,0.025799,73761.0
2014-01-08,528216.1776960377,39982,7949,4161,0.9015875000000001,0.953891,1.2e-05,178446407.1866793,0.022825,82941.0
2014-01-09,333221.44593760406,42423,15666,7792,0.794015487252,3.090232,1.2e-05,179791226.61579043,0.022997,100356.99999999999
2014-01-10,301371.4755462407,34655,10679,7501,0.72026705474,1.919747,1.2e-05,174865803.44581163,0.022367,64111.0
2014-01-11,214222.1444372032,37366,11924,7851,0.534671140025,2.014737,1.2e-05,177628794.56476125,0.022721,70390.0
2014-01-12,163904.59675731766,30387,10439,7481,0.55257104685,2.696591,1.2e-05,188891569.0413718,0.024162,42581.0
2014-01-13,494027.393163427,36093,12100,7424,0.62815355754,4.294851,1.2e-05,171691848.1449409,0.021961,15328.0
2014-01-14,673595.0274659769,34141,11939,7763,0.683736548788,2.028993,1.2e-05,169834235.0136883,0.021724,41916.0
2014-01-15,402673.77152004116,33113,10777,7738,0.565628813414,2.143112,1e-05,165599286.94487196,0.021182,25188.999999999996
2014-01-16,271097.56535818265,44003,11024,8689,0.6437229499999999,2.0835,1e-05,173592940.18930745,0.022205,58851.0
2014-01-17,228786.2228372242,63299,10377,7803,0.5850084698200001,2.322244,1e-05,164095108.75207016,0.02099,72572.0
2014-01-18,510331.9457769267,39271,13975,8479,0.6871899614579999,2.604275,1e-05,160724219.61144793,0.020559,21242.0
2014-01-19,285284.83226885705,61123,3471,1761,2.1314,1.797857,1e-05,166633696.39176047,0.021314,69842.0
2014-01-20,367264.6007637335,73649,7037,3906,1.1625287953919998,13.040056,1e-05,163286913.14413777,0.020886,67712.0
2014-01-21,440913.82460841903,52193,18322,7925,0.8022653079005,3.174609,1.2e-05,155179630.4167712,0.019849,82453.0
2014-01-22,412578.80380249076,28323,14588,8420,0.694909862352,25.442388,1.2e-05,156245121.91799474,0.019986,60703.0
2014-01-23,237857.39425286563,28193,14257,7950,0.92705059965,2.139351,1.2e-05,151545705.04612896,0.019385,106755.0
2014-01-24,462578.285370903,39625,11371,5356,0.92625,1.384545,1e-05,144827207.2327044,0.018525,136622.0
2014-01-25,207960.29677554988,63141,19060,7954,0.6263184320570001,3.934823,1e-05,141561489.0074709,0.018107,75029.0
2014-01-26,206888.46627111384,49681,8978,4907,0.76528,1.560159,1e-05,149575583.32372814,0.019132,77411.0
2014-01-27,321864.2415230822,63363,13518,7806,0.7616596294295,2.917269,1e-05,157237901.7850477,0.020113,124684.99999999999
2014-01-28,1227489.2050550997,63669,18922,8503,0.5790826264860001,3.826766,1.2e-05,151372186.47561273,0.019362,100169.0
2014-01-29,408494.77041299816,53740,13412,7806,0.636771,2.532266,1.2e-05,160584904.98790383,0.020541,73134.0
2014-01-30,243281.13767189783,45791,11178,7361,0.459793744753,2.395577,1.2e-05,158903302.90347642,0.020326,90862.0
2014-01-31,609528.0617984657,53860,7746,3407,0.325152,1.317025,1e-05,158875156.06047598,0.020322,98529.0
2014-02-01,539744.3495751616,62429,13812,5868,0.61557,2.104864,1e-05,160416055.96361968,0.020519,123948.99999999999
2014-02-02,824740.937109733,48314,2494,1260,0.518625,12.745602,1e-05,162183627.73260668,0.020745,112301.0
2014-02-03,820036.2649106212,53928,15092,7698,0.5424938810295,4.254792,1e-05,168323052.21979254,0.021531,74739.0
2014-02-04,337206.721311478,60227,13562,7710,0.5135920606,3.923049,1e-05,167306028.6040863,0.0214,75453.0
2014-02-05,203308.78940258914,52795,7342,4986,0.45195219074400006,1.870121,1e-05,164552560.91801345,0.021048,54085.00000000001
2014-02-06,669427.0663715615,51589,7560,4557,0.891973549825,1.587653,1e-05,159871799.25074673,0.02045,97667.0
2014-02-07,244815.03680995925,66178,15837,8100,0.43207865181999994,4.112489,1e-05,154641226.1326658,0.01978,153029.0
2014-02-08,465116.53453457844,57847,10176,7637,0.49338779989799997,2.492971,1e-05,141080025.40458626,0.018046,54013.0
2014-02-09,200319.73427927573,52527,3312,1569,0.278768,0.838614,1e-05,136209527.39620474,0.017423,64662.0
2014-02-10,191676.3659258202,65015,10908,7416,0.40859339193,2.473897,1e-05,135722315.2892607,0.017361,38466.0
2014-02-11,226847.4739758324,62445,8412,5481,0.42693698054400003,2.196577,1e-05,142077725.80742043,0.018173,63155.0
2014-02-12,249453.81466134437,74654,21364,8623,0.45505975545300004,5.304352,1e-05,138351584.7543962,0.017697,67226.0
2014-02-13,735448.2735645832,69490,11174,8164,0.429025,7.202028,1e-05,134160303.95578083,0.017161,64399.0
2014-02-14,4166786.6180254784,63952,3391,2005,0.337239,1.009625,1e-05,125545191.07735078,0.016059,126825.0
2014-02-15,198877.71658433392,73442,19203,8702,0.42531754408,36.816655,1e-05,129070149.90611205,0.01651,82831.0
2014-02-16,91027.59984450656,60371,4904,3290,0.2239092373905,1.329665,1e-05,125784489.07100013,0.016089,80122.0
2014-02-17,221998.60140631063,69748,11339,8352,0.38960080511,13.578445,1e-05,119531627.4630574,0.01529,110878.0
2014-02-18,161522.18979980284,65574,11428,8636,0.39380430839,48.401578,1e-05,119677039.70037945,0.015308,152124.0
2014-02-19,126757.39894710721,66437,8550,4978,0.4368492665655,1283.076983,1e-05,119168876.64678086,0.015243,106281.0
2014-02-20,55660617.91175888,58092,11087,6266,0.362913665118,31.365159,1e-05,118819624.46494983,0.015198,217393.0
2014-02-21,1278455.920610585,82047,22614,9131,0.398975356846,68.429885,1e-05,111812943.94333112,0.014302,124321.00000000001
2014-02-22,146562.06217843152,62163,6674,3709,0.23268011045400003,2.140559,1e-05,118070578.25296517,0.015103,88006.0
2014-02-23,130308.95957256401,74096,17547,8646,0.34787426667000004,4.374007,1e-05,122035676.09265508,0.01561,103944.0
2014-02-24,172251.48409693077,70069,9213,5368,0.30822,1.971572,1e-05,120477953.27041942,0.015411,141564.0
2014-02-25,411537.7369745482,95626,13174,7917,0.27303324177750005,3.295506,1e-05,106359115.15819862,0.013605,293736.0
2014-02-26,149729.12137639595,78672,12747,7407,0.286418,12.019838,1e-05,101781107.35109629,0.013019,70979.0
2014-02-27,249083.9297276382,73860,13893,8674,0.31064,3.388941,1e-05,110389383.81403236,0.01412,101022.0
2014-02-28,417076.2564274582,74503,12338,8210,0.23006598430199998,3.832045,1e-05,110415835.93209921,0.014124,166863.0
2014-03-01,137193.72398156792,71659,10172,6604,0.218992,3.673109,1e-05,107005784.30386259,0.013687,111575.0
2014-03-02,135481.1131698467,61761,8057,5498,0.24109965,2.056937,1e-05,107771998.24226539,0.013785,62982.00000000001
2014-03-03,246222.7073246826,86158,18948,8899,0.22699139175,9.243985,1e-05,106248528.31623492,0.01359,127717.0
2014-03-04,888892.8599826447,81234,12180,8858,0.31303195629299996,3.001112,1e-05,119681108.10195228,0.015309,179747.0
2014-03-05,658055.0587454519,81324,13995,8800,0.260715172908,2.975192,1e-05,125058089.97826086,0.015996,122347.0
2014-03-06,921921.0396913326,71479,9930,7554,0.328185920952,8.767477,1e-05,125023693.17354436,0.015992,142277.0
2014-03-07,900184.8530584731,69446,13654,8865,0.29461368552000006,27.540061,1e-05,124523348.72569792,0.015928,169553.0
2014-03-08,997984.0486945172,68621,15403,8508,0.179308416668,3.060936,1e-05,117420147.75256872,0.015019,56617.0
2014-03-09,247367.4794580747,60011,1792,1535,0.043347,57.510107,1e-05,112962222.22455071,0.014449,47281.0
2014-03-10,1284477.7573948887,69080,9780,9196,0.271498485312,2.966543,1e-05,114829944.2587996,0.014688,101610.0
2014-03-11,661580.7028494813,62106,7331,6266,0.25802477480999997,34.80874,1e-05,115493685.54548638,0.014773,33228.0
2014-03-12,369245.34787451354,70403,15780,9186,0.28398,3.76768,1e-05,111008537.80268933,0.014199,135171.0
2014-03-13,1196311.3232750746,65214,10518,8798,0.32673328367099996,2.809369,1e-05,112415005.94864996,0.014379,57138.0
2014-03-14,642016.4252024947,63408,11050,8824,0.27267700469350004,25.399924,1e-05,112054603.5549373,0.014333,121852.00000000001
2014-03-15,244875.25150784547,62101,11901,11017,0.56245929448,2.788298,1e-05,111058620.04210526,0.014206,37093.0
